Task,Timestamp,State,TouchCount,TouchPosition1,TouchPosition2,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-06-01 17:54:40.848,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.859,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.870,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.881,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.892,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.903,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.914,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.925,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.938,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.947,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.957,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.970,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.981,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:40.992,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.003,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.014,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.025,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.036,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.047,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.059,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.068,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.080,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.093,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.103,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.114,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.125,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.136,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.147,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.158,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.169,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.181,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.192,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.203,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.214,Checking,1,(1436.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.226,Checking,1,(1436.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.237,Checking,1,(1436.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.248,Checking,1,(1436.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.257,Idle,1,(1436.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.270,Checking,1,(1423.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.281,Checking,1,(1423.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.293,Checking,1,(1409.00;119.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.312,Checking,1,(1393.00;121.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.315,TranslationXZ,1,(1393.00;121.00),NA,(-0.02;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.328,TranslationXZ,1,(1377.00;124.00),NA,(-0.03;20.62;-83.12),(0.00;90.00;0.00),0.78,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.338,TranslationXZ,1,(1362.00;127.00),NA,(-0.04;20.62;-83.12),(0.00;90.00;0.00),0.77,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.347,TranslationXZ,1,(1362.00;127.00),NA,(-0.04;20.62;-83.12),(0.00;90.00;0.00),0.76,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.359,TranslationXZ,1,(1346.00;132.00),NA,(-0.04;20.62;-83.12),(0.00;90.00;0.00),0.76,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.370,TranslationXZ,1,(1328.00;137.00),NA,(-0.05;20.62;-83.11),(0.00;90.00;0.00),0.76,0.00,0.21,60.00,0.00,60.00
1,2023-06-01 17:54:41.380,TranslationXZ,1,(1328.00;137.00),NA,(-0.05;20.62;-83.11),(0.00;90.00;0.00),0.75,0.00,0.21,60.00,0.00,60.00
1,2023-06-01 17:54:41.393,TranslationXZ,1,(1309.00;142.00),NA,(-0.06;20.62;-83.11),(0.00;90.00;0.00),0.75,0.00,0.21,60.00,0.00,60.00
1,2023-06-01 17:54:41.404,TranslationXZ,1,(1289.00;146.00),NA,(-0.07;20.62;-83.11),(0.00;90.00;0.00),0.74,0.00,0.21,60.00,0.00,60.00
1,2023-06-01 17:54:41.414,TranslationXZ,1,(1268.00;150.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.73,0.00,0.21,60.00,0.00,60.00
1,2023-06-01 17:54:41.424,TranslationXZ,1,(1268.00;150.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.438,TranslationXZ,1,(1245.00;153.00),NA,(-0.10;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.446,TranslationXZ,1,(1221.00;156.00),NA,(-0.11;20.62;-83.10),(0.00;90.00;0.00),0.70,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.459,TranslationXZ,1,(1195.00;158.00),NA,(-0.13;20.62;-83.10),(0.00;90.00;0.00),0.69,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.471,TranslationXZ,1,(1171.00;160.00),NA,(-0.14;20.62;-83.10),(0.00;90.00;0.00),0.67,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.481,TranslationXZ,1,(1146.00;161.00),NA,(-0.16;20.62;-83.10),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.492,TranslationXZ,1,(1123.00;162.00),NA,(-0.18;20.62;-83.10),(0.00;90.00;0.00),0.64,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.503,TranslationXZ,1,(1101.00;163.00),NA,(-0.19;20.62;-83.10),(0.00;90.00;0.00),0.62,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.514,TranslationXZ,1,(1080.00;163.00),NA,(-0.20;20.62;-83.10),(0.00;90.00;0.00),0.61,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.526,TranslationXZ,1,(1038.00;162.00),NA,(-0.25;20.62;-83.10),(0.00;90.00;0.00),0.60,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.537,TranslationXZ,1,(1019.00;161.00),NA,(-0.25;20.62;-83.10),(0.00;90.00;0.00),0.55,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.547,TranslationXZ,1,(1000.00;160.00),NA,(-0.26;20.62;-83.10),(0.00;90.00;0.00),0.55,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.558,TranslationXZ,1,(981.00;158.00),NA,(-0.27;20.62;-83.10),(0.00;90.00;0.00),0.54,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.570,TranslationXZ,1,(960.00;156.00),NA,(-0.29;20.62;-83.10),(0.00;90.00;0.00),0.53,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.581,TranslationXZ,1,(938.00;153.00),NA,(-0.30;20.62;-83.11),(0.00;90.00;0.00),0.51,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.591,TranslationXZ,1,(911.00;150.00),NA,(-0.32;20.62;-83.11),(0.00;90.00;0.00),0.50,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.604,TranslationXZ,1,(884.00;146.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.48,0.00,0.22,60.00,0.00,60.00
1,2023-06-01 17:54:41.614,TranslationXZ,1,(834.00;139.00),NA,(-0.40;20.62;-83.12),(0.00;90.00;0.00),0.46,0.00,0.21,60.00,0.00,60.00
1,2023-06-01 17:54:41.625,TranslationXZ,1,(812.00;134.00),NA,(-0.41;20.62;-83.12),(0.00;90.00;0.00),0.40,0.00,0.21,60.00,0.00,60.00
1,2023-06-01 17:54:41.637,TranslationXZ,1,(793.00;128.00),NA,(-0.42;20.62;-83.13),(0.00;90.00;0.00),0.39,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.648,TranslationXZ,1,(775.00;124.00),NA,(-0.43;20.62;-83.13),(0.00;90.00;0.00),0.38,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.658,TranslationXZ,1,(758.00;118.00),NA,(-0.44;20.62;-83.13),(0.00;90.00;0.00),0.37,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 17:54:41.669,TranslationXZ,1,(758.00;118.00),NA,(-0.44;20.62;-83.13),(0.00;90.00;0.00),0.36,0.00,0.19,60.00,0.00,60.00
1,2023-06-01 17:54:41.681,TranslationXZ,1,(738.00;111.00),NA,(-0.45;20.62;-83.13),(0.00;90.00;0.00),0.36,0.00,0.19,60.00,0.00,60.00
1,2023-06-01 17:54:41.691,TranslationXZ,1,(715.00;101.00),NA,(-0.47;20.62;-83.14),(0.00;90.00;0.00),0.35,0.00,0.19,60.00,0.00,60.00
1,2023-06-01 17:54:41.703,TranslationXZ,1,(692.00;87.00),NA,(-0.48;20.62;-83.15),(0.00;90.00;0.00),0.33,0.00,0.18,60.00,0.00,60.00
1,2023-06-01 17:54:41.713,TranslationXZ,1,(692.00;87.00),NA,(-0.48;20.62;-83.15),(0.00;90.00;0.00),0.32,0.00,0.17,60.00,0.00,60.00
1,2023-06-01 17:54:41.723,TranslationXZ,1,(670.00;72.00),NA,(-0.50;20.62;-83.16),(0.00;90.00;0.00),0.32,0.00,0.17,60.00,0.00,60.00
1,2023-06-01 17:54:41.746,TranslationXZ,1,(655.00;60.00),NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.30,0.00,0.16,60.00,0.00,60.00
1,2023-06-01 17:54:41.747,TranslationXZ,1,(655.00;60.00),NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.768,TranslationXZ,1,(655.00;60.00),NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.783,TranslationXZ,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.783,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.790,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.812,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.813,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.823,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.834,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.856,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.858,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.879,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.881,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.892,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.901,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.912,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.936,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.937,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.956,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.967,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.980,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:41.981,Idle,0,NA,NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.001,Checking,1,(1150.00;215.00),NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.002,Checking,1,(1150.00;215.00),NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.012,Checking,1,(1142.00;215.00),NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.025,Checking,1,(1129.00;215.00),NA,(-0.51;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.054,TranslationXZ,1,(1064.00;213.00),NA,(-0.60;20.62;-83.17),(0.00;90.00;0.00),0.29,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.055,TranslationXZ,1,(1064.00;213.00),NA,(-0.60;20.62;-83.17),(0.00;90.00;0.00),0.20,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.060,TranslationXZ,1,(1064.00;213.00),NA,(-0.60;20.62;-83.17),(0.00;90.00;0.00),0.20,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.070,TranslationXZ,1,(1040.00;210.00),NA,(-0.62;20.62;-83.17),(0.00;90.00;0.00),0.20,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.079,TranslationXZ,1,(1016.00;208.00),NA,(-0.64;20.62;-83.18),(0.00;90.00;0.00),0.18,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.090,TranslationXZ,1,(1016.00;208.00),NA,(-0.64;20.62;-83.18),(0.00;90.00;0.00),0.16,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.102,TranslationXZ,1,(992.00;206.00),NA,(-0.65;20.62;-83.18),(0.00;90.00;0.00),0.16,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.113,TranslationXZ,1,(968.00;204.00),NA,(-0.67;20.62;-83.18),(0.00;90.00;0.00),0.15,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.135,TranslationXZ,1,(920.00;194.00),NA,(-0.73;20.62;-83.19),(0.00;90.00;0.00),0.13,0.00,0.15,60.00,0.00,60.00
1,2023-06-01 17:54:42.136,TranslationXZ,1,(920.00;194.00),NA,(-0.73;20.62;-83.19),(0.00;90.00;0.00),0.07,0.00,0.13,60.00,0.00,60.00
1,2023-06-01 17:54:42.147,TranslationXZ,1,(920.00;194.00),NA,(-0.73;20.62;-83.19),(0.00;90.00;0.00),0.07,0.00,0.13,60.00,0.00,60.00
1,2023-06-01 17:54:42.169,TranslationXZ,1,(874.00;181.00),NA,(-0.79;20.62;-83.21),(0.00;90.00;0.00),0.07,0.00,0.13,60.00,0.00,60.00
1,2023-06-01 17:54:42.170,TranslationXZ,1,(874.00;181.00),NA,(-0.79;20.62;-83.21),(0.00;90.00;0.00),0.01,0.00,0.12,60.00,0.00,60.00
1,2023-06-01 17:54:42.179,TranslationXZ,1,(874.00;181.00),NA,(-0.79;20.62;-83.21),(0.00;90.00;0.00),0.01,0.00,0.12,60.00,0.00,60.00
1,2023-06-01 17:54:42.202,TranslationXZ,1,(829.00;172.00),NA,(-0.84;20.62;-83.22),(0.00;90.00;0.00),0.01,0.00,0.12,60.00,0.00,60.00
1,2023-06-01 17:54:42.203,TranslationXZ,1,(829.00;172.00),NA,(-0.84;20.62;-83.22),(0.00;90.00;0.00),0.04,0.00,0.11,60.00,0.00,60.00
1,2023-06-01 17:54:42.212,TranslationXZ,1,(829.00;172.00),NA,(-0.84;20.62;-83.22),(0.00;90.00;0.00),0.04,0.00,0.11,60.00,0.00,60.00
1,2023-06-01 17:54:42.223,TranslationXZ,1,(809.00;169.00),NA,(-0.85;20.62;-83.22),(0.00;90.00;0.00),0.04,0.00,0.11,60.00,0.00,60.00
1,2023-06-01 17:54:42.235,TranslationXZ,1,(809.00;169.00),NA,(-0.85;20.62;-83.22),(0.00;90.00;0.00),0.05,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.246,TranslationXZ,1,(791.00;167.00),NA,(-0.87;20.62;-83.22),(0.00;90.00;0.00),0.05,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.267,TranslationXZ,1,(791.00;167.00),NA,(-0.87;20.62;-83.22),(0.00;90.00;0.00),0.07,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.278,TranslationXZ,1,(774.00;164.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.07,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.289,TranslationXZ,1,(774.00;164.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.301,TranslationXZ,1,(774.00;164.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.312,TranslationXZ,1,(774.00;164.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.324,TranslationXZ,1,(764.00;160.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.325,TranslationXZ,1,(764.00;160.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.335,TranslationXZ,1,(764.00;160.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.345,TranslationXZ,1,(764.00;160.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.367,TranslationXZ,1,(760.00;156.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.379,TranslationXZ,1,(760.00;156.00),NA,(-0.88;20.62;-83.22),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.390,TranslationXZ,1,(760.00;149.00),NA,(-0.88;20.62;-83.23),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.401,TranslationXZ,1,(760.00;149.00),NA,(-0.88;20.62;-83.23),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.411,TranslationXZ,1,(763.00;139.00),NA,(-0.88;20.62;-83.23),(0.00;90.00;0.00),0.08,0.00,0.10,60.00,0.00,60.00
1,2023-06-01 17:54:42.423,TranslationXZ,1,(767.00;128.00),NA,(-0.88;20.62;-83.23),(0.00;90.00;0.00),0.08,0.00,0.09,60.00,0.00,60.00
1,2023-06-01 17:54:42.434,TranslationXZ,1,(767.00;128.00),NA,(-0.88;20.62;-83.23),(0.00;90.00;0.00),0.08,0.00,0.09,60.00,0.00,60.00
1,2023-06-01 17:54:42.436,TranslationXZ,1,(767.00;128.00),NA,(-0.88;20.62;-83.23),(0.00;90.00;0.00),0.08,0.00,0.09,60.00,0.00,60.00
1,2023-06-01 17:54:42.446,TranslationXZ,1,(772.00;118.00),NA,(-0.87;20.62;-83.24),(0.00;90.00;0.00),0.08,0.00,0.09,60.00,0.00,60.00
1,2023-06-01 17:54:42.456,TranslationXZ,1,(772.00;118.00),NA,(-0.87;20.62;-83.24),(0.00;90.00;0.00),0.07,0.00,0.09,60.00,0.00,60.00
1,2023-06-01 17:54:42.479,TranslationXZ,1,(780.00;97.00),NA,(-0.87;20.62;-83.25),(0.00;90.00;0.00),0.07,0.00,0.09,60.00,0.00,60.00
1,2023-06-01 17:54:42.480,TranslationXZ,1,(780.00;97.00),NA,(-0.87;20.62;-83.25),(0.00;90.00;0.00),0.07,0.00,0.07,60.00,0.00,60.00
1,2023-06-01 17:54:42.501,TranslationXZ,1,(784.00;82.00),NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.07,60.00,0.00,60.00
1,2023-06-01 17:54:42.512,TranslationXZ,1,(784.00;82.00),NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.522,TranslationXZ,1,(784.00;82.00),NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.534,TranslationXZ,1,(784.00;82.00),NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.536,TranslationXZ,1,(784.00;82.00),NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.561,TranslationXZ,0,NA,NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.562,Idle,0,NA,NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.578,Idle,0,NA,NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.580,Idle,0,NA,NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.600,Idle,0,NA,NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
1,2023-06-01 17:54:42.612,Idle,0,NA,NA,(-0.87;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.06,60.00,0.00,60.00
