Task,Timestamp,State,TouchCount,TouchPosition1,TouchPosition2,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-05-31 20:07:45.372,Checking,1,(1203.00;366.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-05-31 20:07:45.384,Checking,1,(1203.00;366.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-05-31 20:07:45.401,Checking,1,(1191.00;364.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-05-31 20:07:45.406,Checking,1,(1174.00;361.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-05-31 20:07:45.417,TranslationXZ,1,(1174.00;361.00),NA,(-0.02;20.62;-83.13),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-05-31 20:07:45.429,TranslationXZ,1,(1154.00;358.00),NA,(-0.03;20.62;-83.13),(0.00;90.00;0.00),0.78,0.00,0.20,60.00,0.00,60.00
1,2023-05-31 20:07:45.439,TranslationXZ,1,(1134.00;355.00),NA,(-0.04;20.62;-83.13),(0.00;90.00;0.00),0.77,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.451,TranslationXZ,1,(1134.00;355.00),NA,(-0.04;20.62;-83.13),(0.00;90.00;0.00),0.76,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.462,TranslationXZ,1,(1114.00;354.00),NA,(-0.06;20.62;-83.13),(0.00;90.00;0.00),0.76,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.473,TranslationXZ,1,(1094.00;352.00),NA,(-0.07;20.62;-83.13),(0.00;90.00;0.00),0.74,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.484,TranslationXZ,1,(1075.00;351.00),NA,(-0.08;20.62;-83.13),(0.00;90.00;0.00),0.73,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.496,TranslationXZ,1,(1057.00;350.00),NA,(-0.08;20.62;-83.13),(0.00;90.00;0.00),0.72,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.507,TranslationXZ,1,(1057.00;350.00),NA,(-0.08;20.62;-83.13),(0.00;90.00;0.00),0.72,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.518,TranslationXZ,1,(1017.00;346.00),NA,(-0.13;20.62;-83.14),(0.00;90.00;0.00),0.72,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.528,TranslationXZ,1,(1017.00;346.00),NA,(-0.13;20.62;-83.14),(0.00;90.00;0.00),0.67,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.539,TranslationXZ,1,(996.00;344.00),NA,(-0.14;20.62;-83.14),(0.00;90.00;0.00),0.67,0.00,0.19,60.00,0.00,60.00
1,2023-05-31 20:07:45.550,TranslationXZ,1,(975.00;343.00),NA,(-0.15;20.62;-83.14),(0.00;90.00;0.00),0.66,0.00,0.18,60.00,0.00,60.00
1,2023-05-31 20:07:45.562,TranslationXZ,1,(975.00;343.00),NA,(-0.15;20.62;-83.14),(0.00;90.00;0.00),0.65,0.00,0.18,60.00,0.00,60.00
1,2023-05-31 20:07:45.574,TranslationXZ,1,(925.00;340.00),NA,(-0.20;20.62;-83.14),(0.00;90.00;0.00),0.65,0.00,0.18,60.00,0.00,60.00
1,2023-05-31 20:07:45.586,TranslationXZ,1,(900.00;337.00),NA,(-0.22;20.62;-83.14),(0.00;90.00;0.00),0.60,0.00,0.18,60.00,0.00,60.00
1,2023-05-31 20:07:45.596,TranslationXZ,1,(900.00;337.00),NA,(-0.22;20.62;-83.14),(0.00;90.00;0.00),0.58,0.00,0.18,60.00,0.00,60.00
1,2023-05-31 20:07:45.607,TranslationXZ,1,(877.00;334.00),NA,(-0.23;20.62;-83.15),(0.00;90.00;0.00),0.58,0.00,0.18,60.00,0.00,60.00
1,2023-05-31 20:07:45.617,TranslationXZ,1,(853.00;330.00),NA,(-0.25;20.62;-83.15),(0.00;90.00;0.00),0.57,0.00,0.18,60.00,0.00,60.00
1,2023-05-31 20:07:45.630,TranslationXZ,1,(802.00;326.00),NA,(-0.31;20.62;-83.15),(0.00;90.00;0.00),0.55,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.639,TranslationXZ,1,(802.00;326.00),NA,(-0.31;20.62;-83.15),(0.00;90.00;0.00),0.49,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.651,TranslationXZ,1,(778.00;324.00),NA,(-0.32;20.62;-83.16),(0.00;90.00;0.00),0.49,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.662,TranslationXZ,1,(754.00;323.00),NA,(-0.34;20.62;-83.16),(0.00;90.00;0.00),0.48,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.673,TranslationXZ,1,(728.00;322.00),NA,(-0.36;20.62;-83.16),(0.00;90.00;0.00),0.46,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.684,TranslationXZ,1,(702.00;320.00),NA,(-0.37;20.62;-83.16),(0.00;90.00;0.00),0.44,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.695,TranslationXZ,1,(660.00;319.00),NA,(-0.42;20.62;-83.16),(0.00;90.00;0.00),0.43,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.707,TranslationXZ,1,(643.00;319.00),NA,(-0.43;20.62;-83.16),(0.00;90.00;0.00),0.38,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.718,TranslationXZ,1,(625.00;319.00),NA,(-0.44;20.62;-83.16),(0.00;90.00;0.00),0.37,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.729,TranslationXZ,1,(605.00;319.00),NA,(-0.45;20.62;-83.16),(0.00;90.00;0.00),0.36,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.739,TranslationXZ,1,(584.00;319.00),NA,(-0.46;20.62;-83.16),(0.00;90.00;0.00),0.35,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.751,TranslationXZ,1,(564.00;318.00),NA,(-0.47;20.62;-83.16),(0.00;90.00;0.00),0.34,0.00,0.17,60.00,0.00,60.00
1,2023-05-31 20:07:45.762,TranslationXZ,1,(545.00;317.00),NA,(-0.48;20.62;-83.16),(0.00;90.00;0.00),0.33,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.773,TranslationXZ,1,(524.00;316.00),NA,(-0.50;20.62;-83.16),(0.00;90.00;0.00),0.32,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.785,TranslationXZ,1,(502.00;313.00),NA,(-0.51;20.62;-83.16),(0.00;90.00;0.00),0.30,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.796,TranslationXZ,1,(502.00;313.00),NA,(-0.51;20.62;-83.16),(0.00;90.00;0.00),0.29,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.807,TranslationXZ,1,(480.00;310.00),NA,(-0.53;20.62;-83.16),(0.00;90.00;0.00),0.29,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.818,TranslationXZ,1,(460.00;308.00),NA,(-0.54;20.62;-83.17),(0.00;90.00;0.00),0.27,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.830,TranslationXZ,1,(442.00;306.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.26,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.839,TranslationXZ,1,(442.00;306.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.850,TranslationXZ,1,(442.00;306.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.861,TranslationXZ,1,(427.00;303.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.874,TranslationXZ,1,(427.00;303.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.886,TranslationXZ,1,(427.00;303.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.896,TranslationXZ,1,(427.00;303.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.907,TranslationXZ,1,(427.00;303.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.918,TranslationXZ,1,(427.00;303.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.929,TranslationXZ,1,(427.00;303.00),NA,(-0.55;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.940,TranslationXZ,1,(417.00;301.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.25,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.952,TranslationXZ,1,(417.00;301.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.962,TranslationXZ,1,(417.00;301.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.974,TranslationXZ,1,(417.00;301.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.989,TranslationXZ,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:45.995,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.006,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.017,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.027,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.038,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.050,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.061,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.072,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.083,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.094,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.106,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.117,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.128,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.140,Idle,0,NA,NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.151,Checking,1,(816.00;437.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.162,Checking,1,(816.00;437.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.173,Checking,1,(816.00;437.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.184,Checking,1,(816.00;437.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.195,Idle,1,(816.00;437.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.207,Checking,1,(816.00;437.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.218,Checking,1,(816.00;437.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.229,Checking,1,(811.00;432.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.241,Checking,1,(797.00;424.00),NA,(-0.56;20.62;-83.17),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.251,TranslationXZ,1,(797.00;424.00),NA,(-0.57;20.62;-83.18),(0.00;90.00;0.00),0.24,0.00,0.16,60.00,0.00,60.00
1,2023-05-31 20:07:46.263,TranslationXZ,1,(750.00;404.00),NA,(-0.63;20.62;-83.20),(0.00;90.00;0.00),0.23,0.00,0.15,60.00,0.00,60.00
1,2023-05-31 20:07:46.274,TranslationXZ,1,(750.00;404.00),NA,(-0.63;20.62;-83.20),(0.00;90.00;0.00),0.17,0.00,0.12,60.00,0.00,60.00
1,2023-05-31 20:07:46.285,TranslationXZ,1,(727.00;394.00),NA,(-0.64;20.62;-83.21),(0.00;90.00;0.00),0.17,0.00,0.12,60.00,0.00,60.00
1,2023-05-31 20:07:46.296,TranslationXZ,1,(702.00;385.00),NA,(-0.66;20.62;-83.22),(0.00;90.00;0.00),0.16,0.00,0.12,60.00,0.00,60.00
1,2023-05-31 20:07:46.306,TranslationXZ,1,(702.00;385.00),NA,(-0.66;20.62;-83.22),(0.00;90.00;0.00),0.14,0.00,0.11,60.00,0.00,60.00
1,2023-05-31 20:07:46.318,TranslationXZ,1,(676.00;375.00),NA,(-0.68;20.62;-83.22),(0.00;90.00;0.00),0.14,0.00,0.11,60.00,0.00,60.00
1,2023-05-31 20:07:46.330,TranslationXZ,1,(650.00;365.00),NA,(-0.71;20.62;-83.23),(0.00;90.00;0.00),0.12,0.00,0.10,60.00,0.00,60.00
1,2023-05-31 20:07:46.340,TranslationXZ,1,(650.00;365.00),NA,(-0.71;20.62;-83.23),(0.00;90.00;0.00),0.09,0.00,0.09,60.00,0.00,60.00
1,2023-05-31 20:07:46.352,TranslationXZ,1,(623.00;354.00),NA,(-0.73;20.62;-83.24),(0.00;90.00;0.00),0.09,0.00,0.09,60.00,0.00,60.00
1,2023-05-31 20:07:46.362,TranslationXZ,1,(597.00;340.00),NA,(-0.75;20.62;-83.26),(0.00;90.00;0.00),0.07,0.00,0.08,60.00,0.00,60.00
1,2023-05-31 20:07:46.374,TranslationXZ,1,(572.00;326.00),NA,(-0.78;20.62;-83.27),(0.00;90.00;0.00),0.05,0.00,0.07,60.00,0.00,60.00
1,2023-05-31 20:07:46.385,TranslationXZ,1,(572.00;326.00),NA,(-0.78;20.62;-83.27),(0.00;90.00;0.00),0.02,0.00,0.06,60.00,0.00,60.00
1,2023-05-31 20:07:46.396,TranslationXZ,1,(550.00;312.00),NA,(-0.79;20.62;-83.28),(0.00;90.00;0.00),0.02,0.00,0.06,60.00,0.00,60.00
1,2023-05-31 20:07:46.407,TranslationXZ,1,(531.00;300.00),NA,(-0.81;20.62;-83.29),(0.00;90.00;0.00),0.01,0.00,0.04,60.00,0.00,60.00
1,2023-05-31 20:07:46.417,TranslationXZ,1,(531.00;300.00),NA,(-0.81;20.62;-83.29),(0.00;90.00;0.00),0.01,0.00,0.04,60.00,0.00,60.00
1,2023-05-31 20:07:46.430,TranslationXZ,1,(515.00;289.00),NA,(-0.82;20.62;-83.29),(0.00;90.00;0.00),0.01,0.00,0.04,60.00,0.00,60.00
1,2023-05-31 20:07:46.439,TranslationXZ,1,(515.00;289.00),NA,(-0.82;20.62;-83.29),(0.00;90.00;0.00),0.02,0.00,0.03,60.00,0.00,60.00
1,2023-05-31 20:07:46.453,TranslationXZ,1,(515.00;289.00),NA,(-0.82;20.62;-83.29),(0.00;90.00;0.00),0.02,0.00,0.03,60.00,0.00,60.00
1,2023-05-31 20:07:46.463,TranslationXZ,1,(515.00;289.00),NA,(-0.82;20.62;-83.29),(0.00;90.00;0.00),0.02,0.00,0.03,60.00,0.00,60.00
1,2023-05-31 20:07:46.473,TranslationXZ,1,(502.00;280.00),NA,(-0.82;20.62;-83.30),(0.00;90.00;0.00),0.02,0.00,0.03,60.00,0.00,60.00
1,2023-05-31 20:07:46.484,TranslationXZ,1,(502.00;280.00),NA,(-0.82;20.62;-83.30),(0.00;90.00;0.00),0.02,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.495,TranslationXZ,1,(502.00;280.00),NA,(-0.82;20.62;-83.30),(0.00;90.00;0.00),0.02,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.506,TranslationXZ,1,(502.00;280.00),NA,(-0.82;20.62;-83.30),(0.00;90.00;0.00),0.02,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.518,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.02,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.529,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.540,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.551,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.562,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.573,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.584,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.595,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.606,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.618,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.630,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.639,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.650,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.661,TranslationXZ,1,(495.00;275.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
1,2023-05-31 20:07:46.673,TranslationXZ,1,(498.00;278.00),NA,(-0.83;20.62;-83.30),(0.00;90.00;0.00),0.03,0.00,0.02,60.00,0.00,60.00
