Task,Timestamp,isGrabbing,ControllerPosition,ControllerRotation,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-06-01 18:46:55.522,False,(0.14;21.01;-83.73),(-27.85;-24.37;24.68),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.531,False,(0.14;21.01;-83.73),(-27.95;-24.38;24.50),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.543,False,(0.14;21.01;-83.73),(-28.05;-24.40;24.36),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.554,False,(0.14;21.01;-83.73),(-28.21;-24.42;24.26),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.563,False,(0.14;21.01;-83.73),(-28.39;-24.43;24.21),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.575,False,(0.14;21.01;-83.73),(-28.52;-24.44;24.18),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.587,False,(0.14;21.01;-83.73),(-28.58;-24.40;24.06),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.597,False,(0.14;21.01;-83.73),(-28.66;-24.38;23.91),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.609,False,(0.14;21.01;-83.73),(-28.71;-24.30;23.67),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.621,False,(0.14;21.01;-83.73),(-28.77;-24.21;23.43),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.630,False,(0.14;21.01;-83.73),(-28.77;-24.17;23.30),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.641,False,(0.14;21.01;-83.73),(-28.76;-24.17;23.24),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.653,False,(0.14;21.01;-83.73),(-28.77;-24.20;23.24),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.665,False,(0.14;21.01;-83.73),(-28.81;-24.18;23.19),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.675,False,(0.14;21.01;-83.73),(-28.89;-24.17;23.14),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.687,False,(0.14;21.01;-83.73),(-28.97;-24.11;22.99),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.697,False,(0.14;21.01;-83.73),(-29.05;-24.04;22.84),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.708,False,(0.14;21.01;-83.73),(-29.10;-23.92;22.61),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.722,False,(0.14;21.01;-83.73),(-29.13;-23.79;22.38),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.729,False,(0.14;21.01;-83.73),(-29.13;-23.65;22.12),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.741,False,(0.14;21.01;-83.73),(-29.13;-23.44;21.78),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.753,False,(0.14;21.01;-83.73),(-29.10;-23.19;21.45),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.764,False,(0.14;21.01;-83.73),(-29.11;-22.99;21.19),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.774,False,(0.14;21.01;-83.73),(-29.14;-22.81;20.96),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.787,False,(0.14;21.01;-83.73),(-29.15;-22.65;20.75),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.797,False,(0.14;21.01;-83.73),(-29.18;-22.52;20.56),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.808,False,(0.14;21.01;-83.73),(-29.24;-22.36;20.36),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.821,False,(0.14;21.00;-83.73),(-29.31;-22.20;20.20),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.830,False,(0.14;21.00;-83.73),(-29.39;-22.09;20.06),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.843,False,(0.14;21.00;-83.73),(-29.43;-21.98;19.92),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.853,False,(0.14;21.00;-83.73),(-29.51;-21.84;19.76),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.864,False,(0.14;21.00;-83.73),(-29.56;-21.72;19.65),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.874,False,(0.14;21.00;-83.73),(-29.64;-21.62;19.48),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.886,False,(0.14;21.00;-83.73),(-29.71;-21.52;19.31),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.897,False,(0.14;21.00;-83.73),(-29.75;-21.43;19.15),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.909,False,(0.14;21.00;-83.73),(-29.74;-21.34;19.00),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.922,False,(0.14;21.00;-83.73),(-29.73;-21.26;18.86),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.930,False,(0.14;21.00;-83.73),(-29.64;-21.23;18.81),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.942,False,(0.14;21.00;-83.73),(-29.63;-21.19;18.74),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.953,False,(0.14;21.00;-83.73),(-29.54;-21.20;18.78),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.964,False,(0.14;21.00;-83.73),(-29.48;-21.18;18.77),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.975,False,(0.14;21.00;-83.73),(-29.45;-21.15;18.77),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.986,False,(0.14;21.00;-83.73),(-29.42;-21.10;18.70),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:55.998,False,(0.14;21.00;-83.73),(-29.38;-21.01;18.56),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.009,False,(0.14;21.00;-83.73),(-29.36;-20.91;18.43),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.023,False,(0.14;21.00;-83.73),(-29.34;-20.80;18.28),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.031,False,(0.14;21.00;-83.73),(-29.35;-20.67;18.12),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.043,False,(0.14;21.00;-83.73),(-29.34;-20.56;17.97),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.054,False,(0.14;21.00;-83.73),(-29.31;-20.42;17.83),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.064,False,(0.14;21.00;-83.73),(-29.30;-20.29;17.66),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.076,False,(0.14;21.00;-83.73),(-29.31;-20.18;17.52),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.087,False,(0.14;20.99;-83.73),(-29.28;-20.07;17.41),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.098,False,(0.14;20.99;-83.73),(-29.25;-20.00;17.38),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.108,False,(0.14;20.99;-83.73),(-29.24;-19.89;17.32),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.121,False,(0.14;20.99;-83.73),(-29.24;-19.80;17.25),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.130,False,(0.14;20.99;-83.73),(-29.19;-19.68;17.15),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.141,False,(0.14;20.99;-83.73),(-29.15;-19.56;17.03),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.152,False,(0.15;20.99;-83.73),(-29.08;-19.38;16.84),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.164,False,(0.15;20.99;-83.73),(-29.00;-19.19;16.67),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.175,False,(0.15;20.99;-83.73),(-28.92;-19.01;16.52),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.186,False,(0.15;20.99;-83.73),(-28.80;-18.85;16.40),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.196,False,(0.15;20.99;-83.73),(-28.73;-18.69;16.26),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.209,False,(0.15;20.99;-83.73),(-28.67;-18.59;16.14),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.220,False,(0.15;20.99;-83.73),(-28.62;-18.51;16.04),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.230,False,(0.15;20.99;-83.73),(-28.60;-18.45;15.87),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.241,False,(0.15;20.99;-83.73),(-28.55;-18.36;15.72),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.253,False,(0.15;20.98;-83.73),(-28.54;-18.28;15.58),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.264,False,(0.15;20.98;-83.73),(-28.51;-18.18;15.37),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.275,False,(0.15;20.98;-83.73),(-28.51;-18.07;15.14),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.287,False,(0.15;20.98;-83.73),(-28.53;-17.99;14.97),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.297,False,(0.15;20.98;-83.73),(-28.56;-17.91;14.80),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.308,False,(0.15;20.98;-83.73),(-28.62;-17.86;14.68),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.322,False,(0.15;20.98;-83.73),(-28.68;-17.84;14.59),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.329,False,(0.15;20.98;-83.73),(-28.71;-17.77;14.46),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.343,False,(0.15;20.98;-83.73),(-28.70;-17.66;14.25),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.353,False,(0.15;20.98;-83.73),(-28.71;-17.57;14.05),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.363,False,(0.15;20.98;-83.73),(-28.70;-17.46;13.94),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.375,False,(0.15;20.98;-83.73),(-28.73;-17.37;13.79),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.386,False,(0.15;20.98;-83.73),(-28.79;-17.25;13.58),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.398,False,(0.15;20.98;-83.73),(-28.83;-17.15;13.43),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.408,False,(0.15;20.98;-83.73),(-28.88;-17.05;13.35),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.421,False,(0.15;20.98;-83.73),(-28.93;-16.95;13.28),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.429,False,(0.15;20.98;-83.73),(-29.00;-16.87;13.26),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.441,False,(0.15;20.98;-83.73),(-29.03;-16.77;13.19),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.453,False,(0.15;20.98;-83.73),(-29.03;-16.62;13.05),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.465,False,(0.15;20.98;-83.73),(-29.02;-16.51;12.90),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.474,False,(0.15;20.98;-83.73),(-29.01;-16.36;12.67),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.487,False,(0.15;20.98;-83.73),(-29.01;-16.27;12.50),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.497,False,(0.15;20.98;-83.73),(-29.00;-16.20;12.32),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.509,False,(0.15;20.98;-83.73),(-28.98;-16.16;12.21),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.521,False,(0.15;20.98;-83.73),(-28.97;-16.16;12.17),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.529,False,(0.15;20.98;-83.73),(-28.97;-16.18;12.19),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.541,False,(0.15;20.98;-83.73),(-28.98;-16.16;12.18),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.553,False,(0.15;20.98;-83.73),(-29.00;-16.14;12.12),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.563,False,(0.15;20.98;-83.73),(-29.00;-16.10;12.06),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.574,False,(0.15;20.98;-83.73),(-28.99;-16.02;11.87),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.586,False,(0.15;20.98;-83.73),(-28.95;-15.98;11.73),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.597,False,(0.15;20.98;-83.73),(-28.89;-15.95;11.58),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.609,False,(0.15;20.98;-83.73),(-28.86;-15.93;11.49),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.622,False,(0.15;20.98;-83.73),(-28.83;-15.94;11.47),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.629,False,(0.15;20.98;-83.73),(-28.83;-15.99;11.53),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.641,False,(0.15;20.98;-83.73),(-28.84;-15.97;11.51),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.653,False,(0.15;20.98;-83.73),(-28.84;-15.96;11.52),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.664,False,(0.15;20.98;-83.73),(-28.84;-15.95;11.53),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.675,False,(0.15;20.98;-83.73),(-28.84;-15.93;11.50),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.687,False,(0.15;20.98;-83.73),(-28.84;-15.90;11.46),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.697,False,(0.15;20.98;-83.73),(-28.88;-15.83;11.35),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.708,False,(0.15;20.98;-83.73),(-28.89;-15.79;11.28),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.721,False,(0.15;20.98;-83.73),(-28.89;-15.73;11.20),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.729,False,(0.15;20.98;-83.73),(-28.91;-15.66;11.06),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.742,False,(0.15;20.98;-83.73),(-28.94;-15.60;10.92),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.753,False,(0.15;20.98;-83.73),(-28.97;-15.57;10.83),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.763,False,(0.15;20.98;-83.73),(-29.00;-15.57;10.77),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.776,False,(0.15;20.98;-83.73),(-29.04;-15.55;10.72),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.787,False,(0.15;20.98;-83.73),(-29.07;-15.54;10.69),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.798,False,(0.15;20.98;-83.73),(-29.08;-15.52;10.64),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.808,False,(0.15;20.98;-83.73),(-29.09;-15.47;10.59),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.821,False,(0.15;20.98;-83.73),(-29.11;-15.39;10.41),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.829,False,(0.15;20.98;-83.73),(-29.12;-15.29;10.19),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.842,False,(0.15;20.98;-83.73),(-29.13;-15.20;9.98),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.853,False,(0.15;20.98;-83.73),(-29.11;-15.13;9.80),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.863,False,(0.15;20.98;-83.73),(-29.09;-15.05;9.60),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.874,False,(0.15;20.98;-83.73),(-29.08;-14.93;9.35),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.886,False,(0.15;20.98;-83.73),(-29.06;-14.83;9.16),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.898,False,(0.15;20.98;-83.73),(-29.03;-14.76;9.00),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.907,False,(0.15;20.98;-83.73),(-28.97;-14.68;8.76),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.920,False,(0.15;20.98;-83.73),(-28.96;-14.54;8.38),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.931,False,(0.15;20.98;-83.73),(-29.02;-14.36;7.91),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.941,False,(0.15;20.98;-83.73),(-29.06;-14.17;7.41),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.952,False,(0.15;20.98;-83.73),(-29.11;-13.92;6.75),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.963,False,(0.15;20.98;-83.73),(-29.08;-13.69;6.11),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.975,False,(0.15;20.98;-83.73),(-29.00;-13.53;5.52),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.986,False,(0.15;20.98;-83.73),(-28.92;-13.29;4.94),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:56.998,False,(0.15;20.98;-83.73),(-28.84;-13.13;4.51),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:57.009,False,(0.15;20.98;-83.73),(-28.77;-12.94;4.17),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:57.022,False,(0.15;20.98;-83.73),(-28.72;-12.80;4.00),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:57.030,False,(0.15;20.97;-83.73),(-28.72;-12.74;4.08),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
1,2023-06-01 18:46:57.041,False,(0.15;20.97;-83.73),(-28.71;-12.66;4.06),(-0.81;20.62;-83.32),(0.01;147.47;2.69),0.00,0.00,0.01,3.69,2.69,2.53
