Task,Timestamp,State,TouchCount,TouchPosition1,TouchPosition2,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-06-02 14:42:12.629,Checking,1,(1379.00;407.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 14:42:12.638,Checking,1,(1379.00;407.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 14:42:12.650,Checking,1,(1354.00;407.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 14:42:12.660,Checking,1,(1325.00;406.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 14:42:12.672,TranslationXZ,1,(1295.00;404.00),NA,(-0.08;20.62;-83.13),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 14:42:12.684,TranslationXZ,1,(1267.00;402.00),NA,(-0.10;20.62;-83.13),(0.00;90.00;0.00),0.72,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 14:42:12.695,TranslationXZ,1,(1238.00;400.00),NA,(-0.12;20.62;-83.13),(0.00;90.00;0.00),0.70,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 14:42:12.706,TranslationXZ,1,(1211.00;398.00),NA,(-0.14;20.62;-83.13),(0.00;90.00;0.00),0.68,0.00,0.19,60.00,0.00,60.00
1,2023-06-02 14:42:12.717,TranslationXZ,1,(1187.00;396.00),NA,(-0.16;20.62;-83.13),(0.00;90.00;0.00),0.66,0.00,0.19,60.00,0.00,60.00
1,2023-06-02 14:42:12.728,TranslationXZ,1,(1163.00;394.00),NA,(-0.17;20.62;-83.13),(0.00;90.00;0.00),0.64,0.00,0.19,60.00,0.00,60.00
1,2023-06-02 14:42:12.739,TranslationXZ,1,(1114.00;390.00),NA,(-0.22;20.62;-83.14),(0.00;90.00;0.00),0.63,0.00,0.19,60.00,0.00,60.00
1,2023-06-02 14:42:12.750,TranslationXZ,1,(1093.00;389.00),NA,(-0.23;20.62;-83.14),(0.00;90.00;0.00),0.58,0.00,0.19,60.00,0.00,60.00
1,2023-06-02 14:42:12.762,TranslationXZ,1,(1051.00;383.00),NA,(-0.27;20.62;-83.14),(0.00;90.00;0.00),0.57,0.00,0.19,60.00,0.00,60.00
1,2023-06-02 14:42:12.772,TranslationXZ,1,(1027.00;379.00),NA,(-0.29;20.62;-83.15),(0.00;90.00;0.00),0.53,0.00,0.18,60.00,0.00,60.00
1,2023-06-02 14:42:12.782,TranslationXZ,1,(1004.00;376.00),NA,(-0.30;20.62;-83.15),(0.00;90.00;0.00),0.51,0.00,0.18,60.00,0.00,60.00
1,2023-06-02 14:42:12.793,TranslationXZ,1,(979.00;372.00),NA,(-0.32;20.62;-83.15),(0.00;90.00;0.00),0.50,0.00,0.18,60.00,0.00,60.00
1,2023-06-02 14:42:12.804,TranslationXZ,1,(933.00;366.00),NA,(-0.36;20.62;-83.16),(0.00;90.00;0.00),0.48,0.00,0.17,60.00,0.00,60.00
1,2023-06-02 14:42:12.817,TranslationXZ,1,(909.00;363.00),NA,(-0.38;20.62;-83.16),(0.00;90.00;0.00),0.44,0.00,0.17,60.00,0.00,60.00
1,2023-06-02 14:42:12.828,TranslationXZ,1,(863.00;354.00),NA,(-0.42;20.62;-83.17),(0.00;90.00;0.00),0.42,0.00,0.17,60.00,0.00,60.00
1,2023-06-02 14:42:12.839,TranslationXZ,1,(840.00;351.00),NA,(-0.44;20.62;-83.17),(0.00;90.00;0.00),0.38,0.00,0.16,60.00,0.00,60.00
1,2023-06-02 14:42:12.850,TranslationXZ,1,(816.00;347.00),NA,(-0.45;20.62;-83.17),(0.00;90.00;0.00),0.36,0.00,0.15,60.00,0.00,60.00
1,2023-06-02 14:42:12.861,TranslationXZ,1,(770.00;337.00),NA,(-0.50;20.62;-83.18),(0.00;90.00;0.00),0.35,0.00,0.15,60.00,0.00,60.00
1,2023-06-02 14:42:12.872,TranslationXZ,1,(747.00;330.00),NA,(-0.52;20.62;-83.19),(0.00;90.00;0.00),0.30,0.00,0.14,60.00,0.00,60.00
1,2023-06-02 14:42:12.883,TranslationXZ,1,(700.00;316.00),NA,(-0.57;20.62;-83.20),(0.00;90.00;0.00),0.28,0.00,0.14,60.00,0.00,60.00
1,2023-06-02 14:42:12.894,TranslationXZ,1,(679.00;309.00),NA,(-0.58;20.62;-83.21),(0.00;90.00;0.00),0.23,0.00,0.12,60.00,0.00,60.00
1,2023-06-02 14:42:12.906,TranslationXZ,1,(640.00;295.00),NA,(-0.63;20.62;-83.22),(0.00;90.00;0.00),0.22,0.00,0.12,60.00,0.00,60.00
1,2023-06-02 14:42:12.917,TranslationXZ,1,(623.00;287.00),NA,(-0.63;20.62;-83.23),(0.00;90.00;0.00),0.17,0.00,0.10,60.00,0.00,60.00
1,2023-06-02 14:42:12.927,TranslationXZ,1,(623.00;287.00),NA,(-0.63;20.62;-83.23),(0.00;90.00;0.00),0.17,0.00,0.10,60.00,0.00,60.00
1,2023-06-02 14:42:12.938,TranslationXZ,1,(608.00;279.00),NA,(-0.64;20.62;-83.23),(0.00;90.00;0.00),0.17,0.00,0.10,60.00,0.00,60.00
1,2023-06-02 14:42:12.949,TranslationXZ,1,(593.00;270.00),NA,(-0.65;20.62;-83.24),(0.00;90.00;0.00),0.16,0.00,0.09,60.00,0.00,60.00
1,2023-06-02 14:42:12.961,TranslationXZ,1,(593.00;270.00),NA,(-0.65;20.62;-83.24),(0.00;90.00;0.00),0.15,0.00,0.09,60.00,0.00,60.00
1,2023-06-02 14:42:12.971,TranslationXZ,1,(576.00;260.00),NA,(-0.66;20.62;-83.24),(0.00;90.00;0.00),0.15,0.00,0.09,60.00,0.00,60.00
1,2023-06-02 14:42:12.983,TranslationXZ,1,(563.00;252.00),NA,(-0.66;20.62;-83.24),(0.00;90.00;0.00),0.14,0.00,0.08,60.00,0.00,60.00
1,2023-06-02 14:42:12.995,TranslationXZ,1,(551.00;243.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.14,0.00,0.08,60.00,0.00,60.00
1,2023-06-02 14:42:13.004,TranslationXZ,1,(551.00;243.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.08,60.00,0.00,60.00
1,2023-06-02 14:42:13.016,TranslationXZ,1,(539.00;234.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.08,60.00,0.00,60.00
1,2023-06-02 14:42:13.027,TranslationXZ,1,(539.00;234.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.039,TranslationXZ,1,(539.00;234.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.050,TranslationXZ,1,(539.00;234.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.064,TranslationXZ,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.072,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.083,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.093,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.104,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.116,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.127,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.138,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.149,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.160,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.171,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.182,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.194,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.204,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.216,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.227,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.238,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.249,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.261,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.272,Idle,0,NA,NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.282,Checking,1,(1088.00;421.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.293,Checking,1,(1088.00;421.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.305,Checking,1,(1088.00;421.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.316,Checking,1,(1088.00;421.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.328,Idle,1,(1088.00;421.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.340,Checking,1,(1071.00;418.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.349,Checking,1,(1071.00;418.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.363,Checking,1,(1055.00;414.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.373,Checking,1,(1033.00;407.00),NA,(-0.67;20.62;-83.25),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.383,TranslationXZ,1,(1033.00;407.00),NA,(-0.72;20.62;-83.26),(0.00;90.00;0.00),0.13,0.00,0.07,60.00,0.00,60.00
1,2023-06-02 14:42:13.394,TranslationXZ,1,(1009.00;399.00),NA,(-0.73;20.62;-83.27),(0.00;90.00;0.00),0.08,0.00,0.06,60.00,0.00,60.00
1,2023-06-02 14:42:13.406,TranslationXZ,1,(988.00;393.00),NA,(-0.75;20.62;-83.27),(0.00;90.00;0.00),0.07,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.417,TranslationXZ,1,(988.00;393.00),NA,(-0.75;20.62;-83.27),(0.00;90.00;0.00),0.05,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.428,TranslationXZ,1,(970.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.05,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.438,TranslationXZ,1,(970.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.450,TranslationXZ,1,(959.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.461,TranslationXZ,1,(959.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.472,TranslationXZ,1,(959.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.483,TranslationXZ,1,(959.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.495,TranslationXZ,1,(959.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.506,TranslationXZ,1,(959.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.516,TranslationXZ,1,(959.00;390.00),NA,(-0.76;20.62;-83.28),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.527,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.538,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.549,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.561,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.573,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.581,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.590,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.601,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.613,TranslationXZ,1,(950.00;392.00),NA,(-0.76;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.624,TranslationXZ,1,(939.00;394.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.04,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.635,TranslationXZ,1,(939.00;394.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.647,TranslationXZ,1,(939.00;394.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.658,TranslationXZ,1,(931.00;398.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.669,TranslationXZ,1,(931.00;398.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.683,TranslationXZ,1,(931.00;398.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.696,TranslationXZ,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.702,Idle,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.712,Idle,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.724,Idle,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.735,Idle,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.746,Idle,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.757,Idle,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.768,Idle,0,NA,NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.780,Checking,1,(528.00;203.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.792,Checking,1,(528.00;203.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.801,Checking,1,(528.00;203.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.812,Checking,1,(528.00;203.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.823,Idle,1,(528.00;203.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.834,Checking,1,(528.00;203.00),NA,(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.845,Idle,2,(528.00;203.00),(927.00;589.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.862,Checking,2,(525.00;209.00),(927.00;589.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.869,Checking,2,(525.00;209.00),(927.00;589.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.881,Checking,2,(517.00;214.00),(927.00;589.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.890,Checking,2,(517.00;214.00),(936.00;590.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.903,Idle,2,(506.00;219.00),(936.00;590.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.913,Checking,2,(506.00;219.00),(944.00;586.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.924,Checking,2,(495.00;223.00),(954.00;578.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.935,Checking,2,(495.00;223.00),(954.00;578.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.947,Checking,2,(486.00;227.00),(954.00;578.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.958,Idle,2,(486.00;227.00),(964.00;569.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.969,Checking,2,(479.00;232.00),(975.00;561.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.980,Checking,2,(479.00;232.00),(986.00;552.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:13.991,Checking,2,(479.00;232.00),(986.00;552.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:14.002,Checking,2,(479.00;232.00),(986.00;552.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:14.014,Idle,2,(473.00;236.00),(998.00;543.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:14.024,Checking,2,(473.00;236.00),(998.00;543.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:14.035,Checking,2,(473.00;236.00),(998.00;543.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
1,2023-06-02 14:42:14.047,Checking,2,(473.00;236.00),(1007.00;536.00),(-0.77;20.62;-83.27),(0.00;90.00;0.00),0.03,0.00,0.05,60.00,0.00,60.00
