Task,Timestamp,isGrabbing,ControllerPosition,ControllerRotation,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-06-01 20:00:32.486,False,(0.03;20.90;-83.70),(-36.77;-20.30;-9.76),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.497,False,(0.03;20.90;-83.70),(-36.96;-20.40;-9.12),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.507,False,(0.03;20.90;-83.70),(-37.08;-20.53;-8.49),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.519,False,(0.03;20.90;-83.70),(-37.15;-20.58;-8.10),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.530,False,(0.03;20.90;-83.70),(-37.17;-20.61;-7.83),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.541,False,(0.03;20.90;-83.70),(-37.15;-20.64;-7.71),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.552,False,(0.04;20.90;-83.70),(-37.08;-20.65;-7.71),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.564,False,(0.04;20.90;-83.70),(-37.00;-20.63;-7.72),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.574,False,(0.04;20.90;-83.70),(-36.99;-20.68;-7.59),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.586,False,(0.04;20.90;-83.70),(-37.04;-20.81;-7.23),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.597,False,(0.04;20.90;-83.70),(-37.14;-21.01;-6.69),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.609,False,(0.04;20.90;-83.70),(-37.34;-21.40;-5.73),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.619,False,(0.04;20.90;-83.70),(-37.58;-21.95;-4.56),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.631,False,(0.04;20.90;-83.69),(-37.83;-22.56;-3.53),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.641,False,(0.04;20.90;-83.69),(-38.05;-23.11;-2.75),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.651,False,(0.04;20.90;-83.69),(-38.32;-23.78;-2.22),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.664,False,(0.04;20.90;-83.69),(-38.52;-24.53;-1.56),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.674,False,(0.05;20.90;-83.69),(-38.71;-25.38;-0.57),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.686,False,(0.05;20.90;-83.69),(-38.78;-26.39;1.09),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.697,False,(0.05;20.90;-83.68),(-38.85;-27.14;2.46),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.708,False,(0.05;20.90;-83.68),(-38.86;-27.74;3.91),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.720,False,(0.06;20.90;-83.68),(-38.84;-28.28;5.19),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.731,False,(0.06;20.90;-83.67),(-38.70;-28.72;6.26),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.742,False,(0.07;20.91;-83.67),(-38.49;-29.11;7.20),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.753,False,(0.07;20.91;-83.67),(-38.32;-29.48;7.99),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.764,False,(0.08;20.91;-83.66),(-38.12;-29.74;8.48),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.774,False,(0.08;20.91;-83.66),(-37.95;-30.07;8.99),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.786,False,(0.09;20.90;-83.65),(-37.71;-30.46;9.28),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.798,False,(0.09;20.90;-83.65),(-37.28;-30.76;9.79),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.807,False,(0.10;20.90;-83.65),(-36.36;-30.90;10.59),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.818,False,(0.10;20.90;-83.64),(-35.36;-30.98;11.61),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.831,False,(0.10;20.90;-83.64),(-34.57;-30.99;12.42),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.842,False,(0.11;20.90;-83.63),(-33.82;-31.03;13.11),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.853,True,(0.11;20.89;-83.63),(-33.39;-31.10;13.29),(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-01 20:00:32.864,True,(0.11;20.89;-83.63),(-33.08;-31.08;12.83),(0.00;20.62;-83.12),(0.17;89.77;0.46),0.80,0.00,0.20,60.23,0.49,60.23
1,2023-06-01 20:00:32.874,True,(0.11;20.89;-83.63),(-33.09;-31.47;12.19),(0.00;20.62;-83.12),(0.64;89.04;0.72),0.80,0.00,0.20,60.98,0.97,60.97
1,2023-06-01 20:00:32.886,True,(0.11;20.89;-83.63),(-32.10;-31.46;12.36),(0.00;20.62;-83.12),(0.00;89.14;1.51),0.80,0.00,0.20,60.87,1.51,60.86
1,2023-06-01 20:00:32.896,True,(0.11;20.89;-83.63),(-31.67;-31.67;12.13),(0.00;20.62;-83.12),(-0.04;88.80;1.98),0.80,0.00,0.20,61.21,1.98,61.20
1,2023-06-01 20:00:32.908,True,(0.11;20.89;-83.63),(-31.23;-32.04;11.84),(0.00;20.62;-83.12),(-0.05;88.28;2.48),0.80,0.00,0.20,61.74,2.48,61.72
1,2023-06-01 20:00:32.919,True,(0.11;20.89;-83.63),(-30.97;-32.42;11.52),(0.00;20.62;-83.13),(0.06;87.73;2.85),0.80,0.00,0.20,62.31,2.85,62.27
1,2023-06-01 20:00:32.930,True,(0.10;20.88;-83.64),(-30.77;-32.74;11.14),(-0.01;20.62;-83.13),(0.24;87.23;3.18),0.80,0.00,0.20,62.83,3.19,62.78
1,2023-06-01 20:00:32.941,True,(0.10;20.88;-83.64),(-30.80;-32.85;10.41),(-0.01;20.62;-83.13),(0.80;86.74;3.46),0.79,0.01,0.20,63.36,3.55,63.26
1,2023-06-01 20:00:32.953,True,(0.10;20.88;-83.64),(-31.10;-32.62;9.28),(-0.01;20.62;-83.13),(1.79;86.40;3.68),0.79,0.01,0.20,63.77,4.09,63.61
1,2023-06-01 20:00:32.964,True,(0.09;20.88;-83.64),(-31.42;-32.12;7.99),(-0.01;20.62;-83.13),(2.91;86.24;3.92),0.79,0.01,0.19,64.03,4.88,63.80
1,2023-06-01 20:00:32.975,True,(0.09;20.88;-83.64),(-31.87;-31.26;6.41),(-0.02;20.62;-83.13),(4.31;86.29;4.16),0.79,0.01,0.19,64.10,5.98,63.79
1,2023-06-01 20:00:32.985,True,(0.08;20.89;-83.65),(-32.49;-29.55;4.39),(-0.02;20.62;-83.14),(6.11;86.94;4.38),0.78,0.00,0.19,63.61,7.51,63.23
1,2023-06-01 20:00:32.997,True,(0.08;20.89;-83.65),(-32.89;-28.29;2.91),(-0.03;20.62;-83.14),(7.40;87.43;4.58),0.78,0.00,0.19,63.25,8.69,62.82
1,2023-06-01 20:00:33.008,True,(0.08;20.89;-83.65),(-33.31;-26.85;1.72),(-0.03;20.62;-83.14),(8.49;88.23;4.62),0.78,0.00,0.19,62.55,9.66,62.11
1,2023-06-01 20:00:33.019,True,(0.07;20.89;-83.65),(-33.60;-25.93;1.21),(-0.04;20.62;-83.14),(8.99;88.85;4.54),0.77,0.00,0.19,61.96,10.06,61.54
1,2023-06-01 20:00:33.030,True,(0.07;20.89;-83.66),(-33.75;-25.52;0.94),(-0.04;20.62;-83.15),(9.26;89.10;4.50),0.77,0.00,0.18,61.72,10.29,61.32
1,2023-06-01 20:00:33.041,True,(0.06;20.89;-83.66),(-33.97;-24.88;0.26),(-0.05;20.62;-83.15),(9.86;89.37;4.53),0.76,0.00,0.18,61.51,10.84,61.11
1,2023-06-01 20:00:33.052,True,(0.05;20.89;-83.66),(-34.26;-24.21;-0.37),(-0.06;20.62;-83.16),(10.46;89.67;4.47),0.75,0.00,0.17,61.24,11.36,60.87
1,2023-06-01 20:00:33.065,True,(0.05;20.89;-83.67),(-34.60;-23.26;-1.57),(-0.07;20.62;-83.16),(11.50;89.96;4.56),0.74,0.00,0.17,61.05,12.36,60.70
1,2023-06-01 20:00:33.074,True,(0.04;20.89;-83.67),(-34.88;-22.02;-3.31),(-0.08;20.62;-83.16),(12.92;90.27;4.87),0.73,0.00,0.17,60.93,13.79,60.57
1,2023-06-01 20:00:33.086,True,(0.04;20.89;-83.67),(-35.06;-19.76;-6.36),(-0.08;20.62;-83.16),(15.32;90.97;5.63),0.73,0.00,0.16,60.67,16.30,60.24
1,2023-06-01 20:00:33.098,True,(0.03;20.89;-83.67),(-35.16;-17.76;-8.72),(-0.09;20.62;-83.16),(17.16;91.78;6.23),0.72,0.00,0.16,60.24,18.22,59.79
1,2023-06-01 20:00:33.107,True,(0.03;20.89;-83.67),(-35.04;-15.71;-10.74),(-0.10;20.62;-83.17),(18.68;92.88;6.92),0.72,0.00,0.16,59.57,19.88,59.05
1,2023-06-01 20:00:33.120,True,(0.02;20.89;-83.67),(-34.74;-14.56;-11.08),(-0.10;20.62;-83.17),(18.86;93.96;7.31),0.71,0.00,0.16,58.67,20.18,58.09
1,2023-06-01 20:00:33.130,True,(0.01;20.89;-83.68),(-34.47;-13.84;-10.97),(-0.11;20.62;-83.17),(18.68;94.83;7.55),0.70,0.00,0.16,57.89,20.10,57.25
1,2023-06-01 20:00:33.141,True,(0.01;20.89;-83.68),(-34.18;-12.92;-11.76),(-0.12;20.62;-83.17),(19.21;95.46;8.06),0.70,0.00,0.16,57.53,20.78,56.78
1,2023-06-01 20:00:33.153,True,(0.00;20.89;-83.68),(-33.89;-11.75;-13.18),(-0.13;20.62;-83.17),(20.24;96.07;8.75),0.69,0.00,0.15,57.36,21.98,56.47
1,2023-06-01 20:00:33.164,True,(-0.01;20.89;-83.68),(-33.66;-10.25;-15.35),(-0.13;20.62;-83.18),(21.89;96.65;9.55),0.68,0.00,0.15,57.38,23.79,56.36
1,2023-06-01 20:00:33.174,True,(-0.01;20.88;-83.68),(-33.33;-8.63;-17.28),(-0.14;20.62;-83.18),(23.34;97.52;10.40),0.67,0.00,0.15,57.15,25.43,56.00
1,2023-06-01 20:00:33.186,True,(-0.02;20.88;-83.68),(-33.21;-7.73;-17.13),(-0.15;20.62;-83.18),(23.19;98.55;10.48),0.67,0.00,0.15,56.17,25.32,55.05
1,2023-06-01 20:00:33.196,True,(-0.02;20.88;-83.69),(-33.16;-7.27;-16.71),(-0.16;20.62;-83.18),(22.84;99.21;10.42),0.66,0.00,0.15,55.43,24.98,54.36
1,2023-06-01 20:00:33.208,True,(-0.03;20.88;-83.69),(-33.27;-8.24;-15.56),(-0.18;20.62;-83.19),(21.95;98.71;10.02),0.65,0.00,0.14,55.59,24.02,54.54
1,2023-06-01 20:00:33.220,True,(-0.04;20.88;-83.69),(-33.22;-9.29;-16.13),(-0.20;20.62;-83.19),(22.39;97.43;10.22),0.63,0.00,0.14,57.01,24.50,55.81
1,2023-06-01 20:00:33.231,True,(-0.05;20.88;-83.69),(-33.19;-10.07;-17.39),(-0.21;20.62;-83.20),(23.39;96.10;10.57),0.61,0.00,0.13,58.64,25.54,57.26
1,2023-06-01 20:00:33.242,True,(-0.06;20.88;-83.70),(-33.23;-10.50;-17.42),(-0.23;20.62;-83.20),(23.43;95.64;10.53),0.60,0.00,0.13,59.08,25.56,57.68
1,2023-06-01 20:00:33.253,True,(-0.07;20.89;-83.70),(-33.23;-10.77;-16.24),(-0.24;20.62;-83.21),(22.48;95.90;10.23),0.58,0.00,0.12,58.53,24.58,57.19
1,2023-06-01 20:00:33.263,True,(-0.08;20.89;-83.70),(-33.22;-11.09;-15.60),(-0.25;20.62;-83.21),(21.96;95.87;10.07),0.57,0.00,0.12,58.40,24.06,57.08
1,2023-06-01 20:00:33.274,True,(-0.09;20.89;-83.70),(-33.39;-11.93;-15.61),(-0.27;20.63;-83.22),(22.02;94.96;9.90),0.56,0.00,0.12,59.22,24.04,57.91
1,2023-06-01 20:00:33.287,True,(-0.09;20.89;-83.71),(-33.51;-12.56;-15.57),(-0.28;20.63;-83.22),(22.02;94.30;9.77),0.54,0.00,0.11,59.82,23.99,58.51
1,2023-06-01 20:00:33.297,True,(-0.10;20.89;-83.71),(-34.12;-14.10;-15.05),(-0.29;20.63;-83.23),(21.79;92.76;9.00),0.53,0.00,0.11,60.94,23.49,59.84
1,2023-06-01 20:00:33.308,True,(-0.11;20.89;-83.71),(-34.60;-15.54;-14.10),(-0.31;20.63;-83.23),(21.17;91.60;8.26),0.51,0.00,0.10,61.68,22.66,60.75
1,2023-06-01 20:00:33.320,True,(-0.12;20.89;-83.71),(-35.08;-17.20;-12.51),(-0.33;20.63;-83.24),(20.08;90.52;7.36),0.50,0.01,0.10,62.23,21.33,61.51
1,2023-06-01 20:00:33.331,True,(-0.13;20.89;-83.72),(-35.46;-18.68;-11.12),(-0.35;20.64;-83.24),(19.12;89.59;6.60),0.48,0.01,0.09,62.76,20.18,62.19
1,2023-06-01 20:00:33.342,True,(-0.14;20.89;-83.72),(-35.80;-20.53;-9.60),(-0.36;20.64;-83.25),(18.05;88.38;5.85),0.46,0.01,0.08,63.57,18.94,63.13
1,2023-06-01 20:00:33.353,True,(-0.15;20.90;-83.72),(-36.20;-22.40;-8.74),(-0.38;20.64;-83.26),(17.53;86.83;5.21),0.44,0.01,0.08,64.85,18.26,64.51
1,2023-06-01 20:00:33.364,True,(-0.16;20.90;-83.73),(-36.80;-24.36;-8.33),(-0.40;20.64;-83.26),(17.41;84.90;4.50),0.43,0.02,0.07,66.52,17.96,66.31
1,2023-06-01 20:00:33.375,True,(-0.17;20.90;-83.73),(-37.34;-26.05;-7.86),(-0.41;20.65;-83.27),(17.23;83.30;3.84),0.41,0.02,0.06,67.89,17.64,67.81
1,2023-06-01 20:00:33.386,True,(-0.17;20.90;-83.74),(-37.82;-27.50;-6.54),(-0.42;20.65;-83.28),(16.41;82.41;3.00),0.39,0.02,0.06,68.47,16.68,68.55
1,2023-06-01 20:00:33.397,True,(-0.18;20.90;-83.74),(-38.23;-28.94;-4.82),(-0.44;20.65;-83.28),(15.28;81.78;2.11),0.38,0.03,0.05,68.79,15.42,69.02
1,2023-06-01 20:00:33.408,True,(-0.19;20.91;-83.74),(-38.58;-30.87;-2.12),(-0.45;20.66;-83.29),(13.44;81.25;0.98),0.37,0.03,0.04,68.98,13.48,69.36
1,2023-06-01 20:00:33.419,True,(-0.20;20.91;-83.75),(-38.75;-33.01;0.24),(-0.47;20.66;-83.29),(11.81;80.39;0.08),0.35,0.03,0.04,69.63,11.81,70.06
1,2023-06-01 20:00:33.429,True,(-0.21;20.91;-83.75),(-38.59;-36.77;3.70),(-0.49;20.66;-83.30),(9.29;78.61;-0.90),0.34,0.03,0.03,71.25,9.33,71.64
1,2023-06-01 20:00:33.441,True,(-0.22;20.91;-83.75),(-38.36;-39.34;5.60),(-0.51;20.66;-83.31),(7.84;77.16;-1.35),0.31,0.03,0.02,72.66,7.96,73.00
1,2023-06-01 20:00:33.452,True,(-0.23;20.91;-83.76),(-37.82;-41.08;5.79),(-0.52;20.66;-83.31),(7.46;75.59;-0.93),0.30,0.03,0.02,74.29,7.52,74.54
1,2023-06-01 20:00:33.464,True,(-0.23;20.91;-83.76),(-37.21;-41.40;6.33),(-0.52;20.66;-83.31),(6.81;75.64;-0.58),0.29,0.03,0.01,74.30,6.84,74.48
1,2023-06-01 20:00:33.474,True,(-0.24;20.91;-83.76),(-36.47;-41.69;8.48),(-0.53;20.66;-83.31),(4.94;76.63;-0.72),0.28,0.04,0.01,73.31,5.00,73.44
1,2023-06-01 20:00:33.486,True,(-0.25;20.91;-83.76),(-35.74;-40.89;11.72),(-0.54;20.66;-83.31),(2.31;79.30;-1.37),0.27,0.03,0.01,70.65,2.68,70.72
1,2023-06-01 20:00:33.497,True,(-0.25;20.91;-83.76),(-35.05;-41.38;13.92),(-0.55;20.66;-83.31),(0.42;80.07;-1.69),0.26,0.03,0.01,69.93,1.74,69.93
1,2023-06-01 20:00:33.509,True,(-0.26;20.91;-83.76),(-35.07;-41.72;13.66),(-0.55;20.66;-83.31),(0.60;79.58;-1.60),0.25,0.03,0.01,70.41,1.71,70.42
1,2023-06-01 20:00:33.519,True,(-0.26;20.91;-83.76),(-35.39;-42.17;13.95),(-0.56;20.66;-83.31),(0.57;79.30;-1.99),0.25,0.04,0.01,70.69,2.07,70.70
1,2023-06-01 20:00:33.530,True,(-0.27;20.92;-83.76),(-36.15;-42.46;15.39),(-0.56;20.67;-83.31),(-0.02;79.84;-3.26),0.24,0.04,0.01,70.19,3.26,70.16
1,2023-06-01 20:00:33.541,True,(-0.27;20.92;-83.76),(-36.40;-42.57;17.19),(-0.57;20.67;-83.31),(-1.11;80.81;-4.25),0.24,0.04,0.01,69.33,4.39,69.20
1,2023-06-01 20:00:33.552,True,(-0.28;20.92;-83.76),(-36.89;-42.06;18.26),(-0.57;20.67;-83.31),(-1.55;81.98;-5.13),0.23,0.04,0.01,68.25,5.36,68.03
1,2023-06-01 20:00:33.564,True,(-0.28;20.92;-83.76),(-37.46;-41.64;18.98),(-0.58;20.67;-83.31),(-1.71;82.86;-5.93),0.23,0.04,0.01,67.45,6.17,67.15
1,2023-06-01 20:00:33.574,True,(-0.29;20.92;-83.76),(-38.14;-41.22;19.43),(-0.58;20.67;-83.31),(-1.61;83.58;-6.69),0.22,0.05,0.01,66.78,6.88,66.43
1,2023-06-01 20:00:33.586,True,(-0.29;20.93;-83.76),(-38.75;-40.80;19.21),(-0.58;20.67;-83.31),(-1.12;83.86;-7.10),0.22,0.05,0.01,66.47,7.19,66.14
1,2023-06-01 20:00:33.596,True,(-0.29;20.93;-83.76),(-39.06;-40.52;19.19),(-0.59;20.68;-83.31),(-0.93;84.14;-7.34),0.22,0.05,0.01,66.19,7.40,65.87
1,2023-06-01 20:00:33.608,True,(-0.30;20.93;-83.76),(-39.08;-40.36;19.19),(-0.59;20.68;-83.31),(-0.92;84.30;-7.36),0.21,0.05,0.01,66.03,7.41,65.70
1,2023-06-01 20:00:33.619,True,(-0.30;20.93;-83.76),(-39.12;-40.19;19.01),(-0.59;20.68;-83.31),(-0.78;84.36;-7.31),0.21,0.05,0.01,65.96,7.36,65.65
1,2023-06-01 20:00:33.631,True,(-0.30;20.93;-83.76),(-39.00;-39.91;18.78),(-0.59;20.68;-83.31),(-0.71;84.49;-7.11),0.21,0.05,0.01,65.80,7.15,65.52
1,2023-06-01 20:00:33.641,True,(-0.30;20.93;-83.76),(-38.99;-39.50;18.53),(-0.59;20.68;-83.31),(-0.55;84.73;-6.99),0.21,0.06,0.01,65.53,7.01,65.27
1,2023-06-01 20:00:33.651,True,(-0.31;20.93;-83.76),(-38.94;-38.76;17.80),(-0.60;20.68;-83.31),(-0.11;85.02;-6.64),0.21,0.06,0.01,65.17,6.64,64.98
1,2023-06-01 20:00:33.663,True,(-0.31;20.94;-83.75),(-39.03;-38.03;17.19),(-0.60;20.68;-83.31),(0.34;85.36;-6.45),0.21,0.06,0.01,64.77,6.45,64.64
1,2023-06-01 20:00:33.675,True,(-0.31;20.94;-83.75),(-39.02;-37.26;16.61),(-0.60;20.68;-83.31),(0.71;85.76;-6.19),0.20,0.06,0.01,64.32,6.23,64.24
1,2023-06-01 20:00:33.685,True,(-0.31;20.94;-83.75),(-38.98;-36.55;16.18),(-0.60;20.68;-83.31),(0.96;86.21;-5.98),0.20,0.06,0.01,63.84,6.06,63.79
1,2023-06-01 20:00:33.696,True,(-0.31;20.94;-83.75),(-38.90;-36.18;16.08),(-0.60;20.68;-83.31),(0.99;86.51;-5.87),0.20,0.06,0.01,63.53,5.96,63.49
1,2023-06-01 20:00:33.708,True,(-0.31;20.94;-83.75),(-38.87;-36.07;16.15),(-0.60;20.68;-83.31),(0.93;86.66;-5.87),0.20,0.06,0.01,63.39,5.94,63.34
1,2023-06-01 20:00:33.719,True,(-0.31;20.94;-83.75),(-38.82;-36.06;16.43),(-0.60;20.68;-83.31),(0.72;86.84;-5.95),0.20,0.06,0.01,63.24,5.99,63.16
1,2023-06-01 20:00:33.729,True,(-0.32;20.93;-83.75),(-38.52;-36.48;16.83),(-0.60;20.68;-83.31),(0.29;86.68;-5.87),0.20,0.06,0.01,63.44,5.87,63.32
1,2023-06-01 20:00:33.741,True,(-0.32;20.93;-83.75),(-38.03;-36.55;16.27),(-0.60;20.68;-83.31),(0.39;86.27;-5.22),0.20,0.06,0.01,63.81,5.23,63.73
1,2023-06-01 20:00:33.752,True,(-0.32;20.93;-83.75),(-37.18;-36.51;14.19),(-0.60;20.68;-83.31),(1.33;85.06;-3.62),0.20,0.06,0.01,64.90,3.85,64.94
1,2023-06-01 20:00:33.763,True,(-0.32;20.93;-83.75),(-36.41;-36.12;11.58),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
1,2023-06-01 20:00:33.774,False,(-0.32;20.93;-83.75),(-35.98;-36.23;10.25),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
1,2023-06-01 20:00:33.785,False,(-0.31;20.93;-83.75),(-35.80;-36.69;11.45),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
1,2023-06-01 20:00:33.797,False,(-0.31;20.93;-83.75),(-35.56;-36.63;11.54),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
1,2023-06-01 20:00:33.807,False,(-0.31;20.93;-83.75),(-35.38;-36.21;9.99),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
1,2023-06-01 20:00:33.819,False,(-0.31;20.93;-83.75),(-35.12;-35.88;8.34),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
1,2023-06-01 20:00:33.829,False,(-0.30;20.93;-83.75),(-34.68;-35.88;4.91),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
1,2023-06-01 20:00:33.841,False,(-0.30;20.93;-83.75),(-34.41;-36.49;2.78),(-0.60;20.68;-83.31),(2.74;83.95;-1.89),0.20,0.06,0.01,65.97,3.33,66.08
