Task,Timestamp,State,TouchCount,TouchPosition1,TouchPosition2,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-06-06 18:44:42.737,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.748,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.761,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.771,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.782,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.793,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.805,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.815,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.827,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.837,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.848,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.861,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.871,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.882,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.892,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.904,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.916,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.926,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.938,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.949,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.961,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.971,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.982,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:42.993,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.005,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.015,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.026,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.036,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.048,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.060,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.071,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.081,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.093,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.105,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.115,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.126,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.137,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.149,Checking,1,(1382.00;269.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.160,Checking,1,(1375.00;267.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.173,Checking,1,(1365.00;270.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.182,Checking,1,(1352.00;273.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.194,TranslationXZ,1,(1352.00;273.00),NA,(-0.02;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.206,TranslationXZ,1,(1339.00;278.00),NA,(-0.03;20.62;-83.12),(0.00;90.00;0.00),0.78,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.216,TranslationXZ,1,(1327.00;284.00),NA,(-0.03;20.62;-83.12),(0.00;90.00;0.00),0.77,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:43.229,TranslationXZ,1,(1313.00;287.00),NA,(-0.03;20.62;-83.12),(0.00;90.00;0.00),0.77,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.238,TranslationXZ,1,(1313.00;287.00),NA,(-0.03;20.62;-83.12),(0.00;90.00;0.00),0.77,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.250,TranslationXZ,1,(1299.00;292.00),NA,(-0.04;20.62;-83.11),(0.00;90.00;0.00),0.77,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.261,TranslationXZ,1,(1282.00;295.00),NA,(-0.05;20.62;-83.11),(0.00;90.00;0.00),0.76,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.271,TranslationXZ,1,(1282.00;295.00),NA,(-0.05;20.62;-83.11),(0.00;90.00;0.00),0.75,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.282,TranslationXZ,1,(1261.00;297.00),NA,(-0.06;20.62;-83.11),(0.00;90.00;0.00),0.75,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.293,TranslationXZ,1,(1238.00;299.00),NA,(-0.07;20.62;-83.11),(0.00;90.00;0.00),0.74,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.304,TranslationXZ,1,(1238.00;299.00),NA,(-0.07;20.62;-83.11),(0.00;90.00;0.00),0.73,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.316,TranslationXZ,1,(1214.00;301.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.73,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.327,TranslationXZ,1,(1189.00;304.00),NA,(-0.10;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:43.338,TranslationXZ,1,(1189.00;304.00),NA,(-0.10;20.62;-83.11),(0.00;90.00;0.00),0.70,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.349,TranslationXZ,1,(1165.00;307.00),NA,(-0.11;20.62;-83.11),(0.00;90.00;0.00),0.70,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.360,TranslationXZ,1,(1142.00;310.00),NA,(-0.13;20.62;-83.11),(0.00;90.00;0.00),0.69,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.371,TranslationXZ,1,(1119.00;313.00),NA,(-0.14;20.62;-83.10),(0.00;90.00;0.00),0.67,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.385,TranslationXZ,1,(1119.00;313.00),NA,(-0.14;20.62;-83.10),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.396,TranslationXZ,1,(1095.00;316.00),NA,(-0.15;20.62;-83.10),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.407,TranslationXZ,1,(1071.00;320.00),NA,(-0.17;20.62;-83.10),(0.00;90.00;0.00),0.65,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.420,TranslationXZ,1,(1047.00;323.00),NA,(-0.18;20.62;-83.10),(0.00;90.00;0.00),0.63,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.430,TranslationXZ,1,(1025.00;326.00),NA,(-0.19;20.62;-83.10),(0.00;90.00;0.00),0.62,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.440,TranslationXZ,1,(1025.00;326.00),NA,(-0.19;20.62;-83.10),(0.00;90.00;0.00),0.61,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.453,TranslationXZ,1,(1005.00;329.00),NA,(-0.20;20.62;-83.09),(0.00;90.00;0.00),0.61,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.463,TranslationXZ,1,(985.00;334.00),NA,(-0.21;20.62;-83.09),(0.00;90.00;0.00),0.60,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.474,TranslationXZ,1,(985.00;334.00),NA,(-0.21;20.62;-83.09),(0.00;90.00;0.00),0.59,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.487,TranslationXZ,1,(966.00;337.00),NA,(-0.22;20.62;-83.09),(0.00;90.00;0.00),0.59,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.495,TranslationXZ,1,(946.00;338.00),NA,(-0.23;20.62;-83.09),(0.00;90.00;0.00),0.58,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.507,TranslationXZ,1,(946.00;338.00),NA,(-0.23;20.62;-83.09),(0.00;90.00;0.00),0.57,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.519,TranslationXZ,1,(925.00;337.00),NA,(-0.24;20.62;-83.09),(0.00;90.00;0.00),0.57,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.529,TranslationXZ,1,(900.00;335.00),NA,(-0.26;20.62;-83.09),(0.00;90.00;0.00),0.56,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.541,TranslationXZ,1,(875.00;333.00),NA,(-0.28;20.62;-83.09),(0.00;90.00;0.00),0.54,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.552,TranslationXZ,1,(875.00;333.00),NA,(-0.28;20.62;-83.09),(0.00;90.00;0.00),0.52,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.563,TranslationXZ,1,(849.00;330.00),NA,(-0.29;20.62;-83.09),(0.00;90.00;0.00),0.52,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.574,TranslationXZ,1,(824.00;326.00),NA,(-0.31;20.62;-83.10),(0.00;90.00;0.00),0.51,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.585,TranslationXZ,1,(824.00;326.00),NA,(-0.31;20.62;-83.10),(0.00;90.00;0.00),0.49,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.596,TranslationXZ,1,(798.00;320.00),NA,(-0.33;20.62;-83.10),(0.00;90.00;0.00),0.49,0.00,0.23,60.00,0.00,60.00
1,2023-06-06 18:44:43.608,TranslationXZ,1,(774.00;314.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.47,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.619,TranslationXZ,1,(774.00;314.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.629,TranslationXZ,1,(774.00;314.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.641,TranslationXZ,1,(774.00;314.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.659,TranslationXZ,1,(774.00;314.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.660,TranslationXZ,1,(774.00;314.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.673,TranslationXZ,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.685,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.696,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.707,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.719,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.730,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.741,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.751,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.762,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.773,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.784,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.795,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.805,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.818,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.829,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.840,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.851,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.861,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.873,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.884,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.895,Idle,0,NA,NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.906,Checking,1,(1134.00;368.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.917,Checking,1,(1134.00;368.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.928,Checking,1,(1134.00;368.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.940,Checking,1,(1131.00;364.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.951,Idle,1,(1131.00;364.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.962,Checking,1,(1131.00;364.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.974,Checking,1,(1125.00;362.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.993,Checking,1,(1114.00;360.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:43.994,Checking,1,(1114.00;360.00),NA,(-0.34;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:44.007,TranslationXZ,1,(1100.00;359.00),NA,(-0.37;20.62;-83.11),(0.00;90.00;0.00),0.46,0.00,0.22,60.00,0.00,60.00
1,2023-06-06 18:44:44.018,TranslationXZ,1,(1082.00;358.00),NA,(-0.37;20.62;-83.11),(0.00;90.00;0.00),0.43,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.030,TranslationXZ,1,(1063.00;357.00),NA,(-0.38;20.62;-83.11),(0.00;90.00;0.00),0.43,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.039,TranslationXZ,1,(1063.00;357.00),NA,(-0.38;20.62;-83.11),(0.00;90.00;0.00),0.42,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.051,TranslationXZ,1,(1043.00;356.00),NA,(-0.39;20.62;-83.11),(0.00;90.00;0.00),0.42,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.063,TranslationXZ,1,(1024.00;354.00),NA,(-0.40;20.62;-83.11),(0.00;90.00;0.00),0.41,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.073,TranslationXZ,1,(1024.00;354.00),NA,(-0.40;20.62;-83.11),(0.00;90.00;0.00),0.40,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.085,TranslationXZ,1,(1003.00;352.00),NA,(-0.42;20.62;-83.11),(0.00;90.00;0.00),0.40,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.096,TranslationXZ,1,(980.00;348.00),NA,(-0.43;20.62;-83.12),(0.00;90.00;0.00),0.38,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.107,TranslationXZ,1,(958.00;347.00),NA,(-0.44;20.62;-83.12),(0.00;90.00;0.00),0.37,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.118,TranslationXZ,1,(936.00;347.00),NA,(-0.46;20.62;-83.12),(0.00;90.00;0.00),0.36,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.129,TranslationXZ,1,(936.00;347.00),NA,(-0.46;20.62;-83.12),(0.00;90.00;0.00),0.34,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.141,TranslationXZ,1,(915.00;347.00),NA,(-0.47;20.62;-83.12),(0.00;90.00;0.00),0.34,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.153,TranslationXZ,1,(896.00;346.00),NA,(-0.48;20.62;-83.12),(0.00;90.00;0.00),0.33,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.162,TranslationXZ,1,(896.00;346.00),NA,(-0.48;20.62;-83.12),(0.00;90.00;0.00),0.32,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.173,TranslationXZ,1,(877.00;345.00),NA,(-0.49;20.62;-83.12),(0.00;90.00;0.00),0.32,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.184,TranslationXZ,1,(858.00;344.00),NA,(-0.50;20.62;-83.12),(0.00;90.00;0.00),0.31,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.195,TranslationXZ,1,(838.00;341.00),NA,(-0.51;20.62;-83.12),(0.00;90.00;0.00),0.30,0.00,0.21,60.00,0.00,60.00
1,2023-06-06 18:44:44.206,TranslationXZ,1,(838.00;341.00),NA,(-0.51;20.62;-83.12),(0.00;90.00;0.00),0.29,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:44.219,TranslationXZ,1,(816.00;338.00),NA,(-0.52;20.62;-83.12),(0.00;90.00;0.00),0.29,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:44.230,TranslationXZ,1,(794.00;334.00),NA,(-0.53;20.62;-83.12),(0.00;90.00;0.00),0.28,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:44.240,TranslationXZ,1,(794.00;334.00),NA,(-0.53;20.62;-83.12),(0.00;90.00;0.00),0.27,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:44.252,TranslationXZ,1,(773.00;328.00),NA,(-0.55;20.62;-83.13),(0.00;90.00;0.00),0.27,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:44.263,TranslationXZ,1,(752.00;321.00),NA,(-0.56;20.62;-83.13),(0.00;90.00;0.00),0.25,0.00,0.20,60.00,0.00,60.00
1,2023-06-06 18:44:44.273,TranslationXZ,1,(752.00;321.00),NA,(-0.56;20.62;-83.13),(0.00;90.00;0.00),0.24,0.00,0.19,60.00,0.00,60.00
1,2023-06-06 18:44:44.285,TranslationXZ,1,(732.00;314.00),NA,(-0.57;20.62;-83.14),(0.00;90.00;0.00),0.24,0.00,0.19,60.00,0.00,60.00
1,2023-06-06 18:44:44.295,TranslationXZ,1,(713.00;306.00),NA,(-0.58;20.62;-83.14),(0.00;90.00;0.00),0.23,0.00,0.19,60.00,0.00,60.00
1,2023-06-06 18:44:44.308,TranslationXZ,1,(694.00;295.00),NA,(-0.59;20.62;-83.15),(0.00;90.00;0.00),0.22,0.00,0.18,60.00,0.00,60.00
1,2023-06-06 18:44:44.317,TranslationXZ,1,(694.00;295.00),NA,(-0.59;20.62;-83.15),(0.00;90.00;0.00),0.21,0.00,0.18,60.00,0.00,60.00
1,2023-06-06 18:44:44.330,TranslationXZ,1,(677.00;284.00),NA,(-0.60;20.62;-83.15),(0.00;90.00;0.00),0.21,0.00,0.18,60.00,0.00,60.00
1,2023-06-06 18:44:44.341,TranslationXZ,1,(662.00;273.00),NA,(-0.61;20.62;-83.16),(0.00;90.00;0.00),0.20,0.00,0.17,60.00,0.00,60.00
1,2023-06-06 18:44:44.352,TranslationXZ,1,(662.00;273.00),NA,(-0.61;20.62;-83.16),(0.00;90.00;0.00),0.19,0.00,0.16,60.00,0.00,60.00
1,2023-06-06 18:44:44.362,TranslationXZ,1,(662.00;273.00),NA,(-0.61;20.62;-83.16),(0.00;90.00;0.00),0.19,0.00,0.16,60.00,0.00,60.00
1,2023-06-06 18:44:44.374,TranslationXZ,1,(662.00;273.00),NA,(-0.61;20.62;-83.16),(0.00;90.00;0.00),0.19,0.00,0.16,60.00,0.00,60.00
