Task,Timestamp,State,TouchCount,TouchPosition1,TouchPosition2,ObjectPosition,ObjectRotation,DistanceMismatchX,DistanceMismatchY,DistanceMismatchZ,RotationMismatchX,RotationMismatchY,RotationMismatchZ
1,2023-06-02 17:19:09.452,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.463,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.475,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.485,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.497,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.508,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.520,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.531,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.540,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.553,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.564,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.575,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.586,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.596,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.608,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.620,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.631,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.642,Idle,0,NA,NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.654,Checking,1,(409.00;114.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.664,Checking,1,(409.00;114.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.674,Checking,1,(415.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.686,Checking,1,(415.00;118.00),NA,(0.00;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.698,TranslationXZ,1,(424.00;126.00),NA,(0.01;20.62;-83.12),(0.00;90.00;0.00),0.80,0.00,0.20,60.00,0.00,60.00
1,2023-06-02 17:19:09.708,TranslationXZ,1,(435.00;134.00),NA,(0.01;20.62;-83.12),(0.00;90.00;0.00),0.81,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:09.720,TranslationXZ,1,(435.00;134.00),NA,(0.01;20.62;-83.12),(0.00;90.00;0.00),0.81,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:09.736,TranslationXZ,1,(446.00;143.00),NA,(0.01;20.62;-83.11),(0.00;90.00;0.00),0.81,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:09.736,TranslationXZ,1,(446.00;143.00),NA,(0.01;20.62;-83.11),(0.00;90.00;0.00),0.81,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:09.753,TranslationXZ,1,(475.00;162.00),NA,(0.04;20.62;-83.10),(0.00;90.00;0.00),0.81,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:09.764,TranslationXZ,1,(475.00;162.00),NA,(0.04;20.62;-83.10),(0.00;90.00;0.00),0.84,0.00,0.23,60.00,0.00,60.00
1,2023-06-02 17:19:09.775,TranslationXZ,1,(492.00;170.00),NA,(0.05;20.62;-83.09),(0.00;90.00;0.00),0.84,0.00,0.23,60.00,0.00,60.00
1,2023-06-02 17:19:09.786,TranslationXZ,1,(509.00;179.00),NA,(0.06;20.62;-83.09),(0.00;90.00;0.00),0.85,0.00,0.23,60.00,0.00,60.00
1,2023-06-02 17:19:09.798,TranslationXZ,1,(509.00;179.00),NA,(0.06;20.62;-83.09),(0.00;90.00;0.00),0.86,0.00,0.24,60.00,0.00,60.00
1,2023-06-02 17:19:09.809,TranslationXZ,1,(526.00;186.00),NA,(0.07;20.62;-83.08),(0.00;90.00;0.00),0.86,0.00,0.24,60.00,0.00,60.00
1,2023-06-02 17:19:09.822,TranslationXZ,1,(543.00;194.00),NA,(0.07;20.62;-83.08),(0.00;90.00;0.00),0.87,0.00,0.24,60.00,0.00,60.00
1,2023-06-02 17:19:09.831,TranslationXZ,1,(543.00;194.00),NA,(0.07;20.62;-83.08),(0.00;90.00;0.00),0.87,0.00,0.24,60.00,0.00,60.00
1,2023-06-02 17:19:09.843,TranslationXZ,1,(561.00;200.00),NA,(0.08;20.62;-83.08),(0.00;90.00;0.00),0.87,0.00,0.24,60.00,0.00,60.00
1,2023-06-02 17:19:09.853,TranslationXZ,1,(578.00;208.00),NA,(0.09;20.62;-83.07),(0.00;90.00;0.00),0.88,0.00,0.25,60.00,0.00,60.00
1,2023-06-02 17:19:09.864,TranslationXZ,1,(578.00;208.00),NA,(0.09;20.62;-83.07),(0.00;90.00;0.00),0.89,0.00,0.25,60.00,0.00,60.00
1,2023-06-02 17:19:09.876,TranslationXZ,1,(597.00;217.00),NA,(0.10;20.62;-83.07),(0.00;90.00;0.00),0.89,0.00,0.25,60.00,0.00,60.00
1,2023-06-02 17:19:09.887,TranslationXZ,1,(616.00;224.00),NA,(0.11;20.62;-83.06),(0.00;90.00;0.00),0.90,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:09.898,TranslationXZ,1,(635.00;233.00),NA,(0.12;20.62;-83.06),(0.00;90.00;0.00),0.91,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:09.909,TranslationXZ,1,(650.00;242.00),NA,(0.13;20.62;-83.05),(0.00;90.00;0.00),0.92,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:09.920,TranslationXZ,1,(650.00;242.00),NA,(0.13;20.62;-83.05),(0.00;90.00;0.00),0.93,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:09.930,TranslationXZ,1,(664.00;249.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.93,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:09.942,TranslationXZ,1,(679.00;256.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:09.952,TranslationXZ,1,(679.00;256.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:09.964,TranslationXZ,1,(692.00;262.00),NA,(0.15;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:09.974,TranslationXZ,1,(702.00;268.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:09.985,TranslationXZ,1,(702.00;268.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:09.996,TranslationXZ,1,(702.00;268.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.008,TranslationXZ,1,(702.00;268.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.019,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.030,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.041,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.052,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.064,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.073,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.085,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.096,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.107,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.119,TranslationXZ,1,(709.00;272.00),NA,(0.15;20.62;-83.04),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.131,TranslationXZ,1,(697.00;266.00),NA,(0.15;20.62;-83.05),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.142,TranslationXZ,1,(685.00;260.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.95,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.153,TranslationXZ,1,(685.00;260.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.163,TranslationXZ,1,(674.00;253.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.28,60.00,0.00,60.00
1,2023-06-02 17:19:10.174,TranslationXZ,1,(674.00;253.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.186,TranslationXZ,1,(662.00;248.00),NA,(0.14;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.198,TranslationXZ,1,(651.00;245.00),NA,(0.13;20.62;-83.05),(0.00;90.00;0.00),0.94,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.207,TranslationXZ,1,(651.00;245.00),NA,(0.13;20.62;-83.05),(0.00;90.00;0.00),0.93,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.219,TranslationXZ,1,(640.00;242.00),NA,(0.13;20.62;-83.05),(0.00;90.00;0.00),0.93,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.230,TranslationXZ,1,(630.00;238.00),NA,(0.13;20.62;-83.06),(0.00;90.00;0.00),0.93,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.241,TranslationXZ,1,(618.00;232.00),NA,(0.12;20.62;-83.06),(0.00;90.00;0.00),0.93,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.252,TranslationXZ,1,(618.00;232.00),NA,(0.12;20.62;-83.06),(0.00;90.00;0.00),0.92,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.264,TranslationXZ,1,(606.00;228.00),NA,(0.12;20.62;-83.06),(0.00;90.00;0.00),0.92,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.274,TranslationXZ,1,(591.00;223.00),NA,(0.11;20.62;-83.06),(0.00;90.00;0.00),0.92,0.00,0.27,60.00,0.00,60.00
1,2023-06-02 17:19:10.286,TranslationXZ,1,(591.00;223.00),NA,(0.11;20.62;-83.06),(0.00;90.00;0.00),0.91,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:10.297,TranslationXZ,1,(574.00;218.00),NA,(0.10;20.62;-83.06),(0.00;90.00;0.00),0.91,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:10.309,TranslationXZ,1,(555.00;213.00),NA,(0.09;20.62;-83.07),(0.00;90.00;0.00),0.90,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:10.320,TranslationXZ,1,(555.00;213.00),NA,(0.09;20.62;-83.07),(0.00;90.00;0.00),0.89,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:10.330,TranslationXZ,1,(534.00;208.00),NA,(0.08;20.62;-83.07),(0.00;90.00;0.00),0.89,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:10.342,TranslationXZ,1,(511.00;202.00),NA,(0.07;20.62;-83.07),(0.00;90.00;0.00),0.88,0.00,0.26,60.00,0.00,60.00
1,2023-06-02 17:19:10.353,TranslationXZ,1,(487.00;194.00),NA,(0.05;20.62;-83.08),(0.00;90.00;0.00),0.87,0.00,0.25,60.00,0.00,60.00
1,2023-06-02 17:19:10.364,TranslationXZ,1,(487.00;194.00),NA,(0.05;20.62;-83.08),(0.00;90.00;0.00),0.85,0.00,0.25,60.00,0.00,60.00
1,2023-06-02 17:19:10.375,TranslationXZ,1,(460.00;186.00),NA,(0.03;20.62;-83.08),(0.00;90.00;0.00),0.85,0.00,0.25,60.00,0.00,60.00
1,2023-06-02 17:19:10.386,TranslationXZ,1,(432.00;178.00),NA,(0.01;20.62;-83.09),(0.00;90.00;0.00),0.83,0.00,0.24,60.00,0.00,60.00
1,2023-06-02 17:19:10.396,TranslationXZ,1,(402.00;169.00),NA,(-0.01;20.62;-83.10),(0.00;90.00;0.00),0.81,0.00,0.23,60.00,0.00,60.00
1,2023-06-02 17:19:10.407,TranslationXZ,1,(402.00;169.00),NA,(-0.01;20.62;-83.10),(0.00;90.00;0.00),0.79,0.00,0.23,60.00,0.00,60.00
1,2023-06-02 17:19:10.419,TranslationXZ,1,(374.00;162.00),NA,(-0.03;20.62;-83.10),(0.00;90.00;0.00),0.79,0.00,0.23,60.00,0.00,60.00
1,2023-06-02 17:19:10.431,TranslationXZ,1,(345.00;155.00),NA,(-0.05;20.62;-83.11),(0.00;90.00;0.00),0.77,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.443,TranslationXZ,1,(316.00;146.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.75,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.453,TranslationXZ,2,(288.00;136.00),(288.00;136.00),(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.463,TranslationXZ,2,(288.00;136.00),(288.00;136.00),(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.476,TranslationXZ,2,(267.00;126.00),(267.00;126.00),(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.487,TranslationXZ,2,(250.00;116.00),(250.00;116.00),(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.497,TranslationXZ,2,(238.00;108.00),(238.00;108.00),(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.508,Checking,1,(238.00;108.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.519,Checking,1,(238.00;108.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.531,Checking,1,(238.00;108.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.541,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.552,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.563,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.573,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.586,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.597,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.607,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.619,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.630,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.641,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.652,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.662,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.674,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.686,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.696,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.708,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.719,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.730,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.740,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.752,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.770,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.770,Idle,0,NA,NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.786,Checking,1,(781.00;259.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.797,Checking,1,(772.00;261.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.808,Checking,1,(772.00;261.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.820,Checking,1,(760.00;264.00),NA,(-0.08;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.830,TranslationXZ,1,(742.00;266.00),NA,(-0.11;20.62;-83.11),(0.00;90.00;0.00),0.72,0.00,0.21,60.00,0.00,60.00
1,2023-06-02 17:19:10.841,TranslationXZ,1,(719.00;264.00),NA,(-0.13;20.62;-83.11),(0.00;90.00;0.00),0.69,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.861,TranslationXZ,1,(693.00;262.00),NA,(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.67,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.862,TranslationXZ,1,(693.00;262.00),NA,(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.876,TranslationXZ,2,(663.00;257.00),(663.00;257.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.886,TranslationXZ,2,(663.00;257.00),(663.00;257.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.897,TranslationXZ,2,(629.00;252.00),(629.00;252.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.909,TranslationXZ,4,(562.00;247.00),(562.00;247.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.919,TranslationXZ,4,(538.00;245.00),(538.00;245.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.930,Checking,4,(885.00;8.00),(520.00;242.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.941,Idle,3,(857.00;6.00),(502.00;239.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.952,Checking,3,(833.00;3.00),(483.00;237.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.963,Checking,3,(833.00;3.00),(461.00;234.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.974,Checking,3,(791.00;0.00),(440.00;232.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.987,Checking,3,(760.00;0.00),(440.00;232.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:10.997,RotationZ,3,(740.00;0.00),(416.00;230.00),(-0.14;20.62;-83.11),(0.00;90.00;0.00),0.66,0.00,0.22,60.00,0.00,60.00
1,2023-06-02 17:19:11.007,RotationZ,3,(713.00;8.00),(391.00;227.00),(-0.14;20.62;-83.11),(-6.50;90.00;0.00),0.66,0.00,0.22,60.00,6.50,60.21
1,2023-06-02 17:19:11.021,RotationZ,4,(701.00;18.00),(391.00;227.00),(-0.14;20.62;-83.11),(-6.50;90.00;0.00),0.66,0.00,0.22,60.00,6.50,60.21
1,2023-06-02 17:19:11.030,RotationZ,4,(694.00;34.00),(366.00;224.00),(-0.14;20.62;-83.11),(-10.50;90.00;0.00),0.66,0.00,0.22,60.00,10.50,60.55
1,2023-06-02 17:19:11.040,RotationZ,4,(694.00;34.00),(366.00;224.00),(-0.14;20.62;-83.11),(-10.50;90.00;0.00),0.66,0.00,0.22,60.00,10.50,60.55
1,2023-06-02 17:19:11.053,RotationZ,4,(699.00;47.00),(341.00;220.00),(-0.14;20.62;-83.11),(-10.50;90.00;0.00),0.66,0.00,0.22,60.00,10.50,60.55
